Executing action: monitor
Running idf_monitor in directory C:\ml\esp32_projects\ina219_max30102_test
Executing "C:\Users\nguye\.espressif\python_env\idf5.5_py3.11_env\Scripts\python.exe C:\Users\nguye\esp\v5.5.1\esp-idf\tools/idf_monitor.py -p COM7 -b 115200 --toolchain-prefix xtensa-esp32s3-elf- --target esp32s3 --revision 0 C:\ml\esp32_projects\ina219_max30102_test\build\ina219_max30102_test.elf C:\ml\esp32_projects\ina219_max30102_test\build\bootloader\bootloader.elf --force-color -m 'C:\Users\nguye\.espressif\python_env\idf5.5_py3.11_env\Scripts\python.exe' 'C:\Users\nguye\esp\v5.5.1\esp-idf\tools\idf.py' '-p' 'COM7'"...
ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x2b (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF v5.5.1 2nd stage bootloader
I (25) boot: compile time Mar 18 2026 13:34:42
I (25) boot: Multicore bootloader
I (25) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (31) boot.esp32s3: Boot SPI Speed : 80MHz
I (35) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 2MB
I (43) boot: Enabling RNG early entropy source...
I (47) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (56) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (69) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (79) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0bc9ch ( 48284) map
I (95) esp_image: segment 1: paddr=0001bcc4 vaddr=3fc93900 size=02b08h ( 11016) load
I (98) esp_image: segment 2: paddr=0001e7d4 vaddr=40374000 size=01844h (  6212) load
I (103) esp_image: segment 3: paddr=00020020 vaddr=42000020 size=1ad38h (109880) map
I (128) esp_image: segment 4: paddr=0003ad60 vaddr=40375844 size=0e0a8h ( 57512) load
I (141) esp_image: segment 5: paddr=00048e10 vaddr=50000000 size=00020h (    32) load
I (147) boot: Loaded app from partition at offset 0x10000
I (147) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (168) app_init: Application information:
I (168) app_init: Project name:     ina219_max30102_test
I (173) app_init: App version:      1
I (176) app_init: Compile time:     Mar 18 2026 12:44:51
I (181) app_init: ELF file SHA256:  ed3c2a9c7...
I (186) app_init: ESP-IDF:          v5.5.1
I (189) efuse_init: Min chip rev:     v0.0
I (193) efuse_init: Max chip rev:     v0.99 
I (197) efuse_init: Chip rev:         v0.2
I (201) heap_init: Initializing. RAM available for dynamic allocation:
I (207) heap_init: At 3FC96CF0 len 00052A20 (330 KiB): RAM
I (213) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (218) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (223) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (229) spi_flash: detected chip: boya
I (232) spi_flash: flash io: dio
W (235) spi_flash: Detected size(16384k) larger than the size in the binary image header(2048k). Using the size in the binary image header.
W (247) i2c: This driver is an old driver, please migrate your application code to adapt `driver/i2c_master.h`
I (257) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (263) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (270) main_task: Started on CPU0
I (280) main_task: Calling app_main()
I (280) SYS_DEMO: ==== MAX30102 RAW LOGGER START ====
I (280) SYS_DEMO: INA219 found, CONFIG(before)=0x399F
I (290) SYS_DEMO: MAX30102 PART_ID=0x15
I (390) SYS_DEMO: MAX30102 profile applied: 50sps_med
I (390) SYS_DEMO: Adaptive scheduler mode (2-state: normal=50sps_med, high=100sps_med)
timestamp_ms,state_id,profile_id,quality_pass,difficulty_proxy,red,ir,bus_v,current_ma,power_mw
23564,1,0,1,0.000,121595,142327,3.248,4.800,15.590
23604,1,0,1,0.000,121608,142379,3.248,4.800,15.590
23644,1,0,1,0.000,121648,142484,3.248,4.800,15.590
23684,1,0,1,0.000,121685,142581,3.248,4.700,15.266
23724,1,0,1,0.000,121710,142685,3.248,4.700,15.266
23764,1,0,1,0.000,121762,142830,3.248,4.700,15.266
23804,1,0,1,0.000,121820,142952,3.248,4.700,15.266
23844,1,0,1,0.000,121867,143075,3.248,4.700,15.266
23884,1,0,1,0.000,121878,143098,3.252,4.600,14.959
23924,1,0,1,0.000,121749,142773,3.252,4.600,14.959
23964,1,0,1,0.000,121588,142390,3.248,5.000,16.240
24004,1,0,1,0.000,121512,142152,3.248,5.000,16.240
24044,1,0,1,0.000,121452,142044,3.248,5.000,16.240
24084,1,0,1,0.000,121435,141991,3.252,5.000,16.260
24124,1,0,1,0.000,121445,142035,3.252,5.000,16.260
24164,1,0,1,0.000,121470,142081,3.252,4.800,15.610
24204,1,0,1,0.000,121469,142081,3.252,4.800,15.610
24244,1,0,0,0.688,121478,142095,3.252,4.800,15.610
24284,1,0,0,0.688,121509,142166,3.248,4.800,15.590
24324,1,0,0,0.688,121541,142263,3.248,4.800,15.590
24364,1,0,0,0.688,121578,142331,3.248,5.000,16.240
24404,1,0,0,0.688,121612,142460,3.248,5.000,16.240
24444,1,0,0,0.688,121661,142558,3.248,5.000,16.240
24484,1,0,0,0.688,121678,142629,3.248,4.800,15.590
24524,1,0,0,0.688,121700,142694,3.248,4.800,15.590
24564,1,0,0,0.688,121743,142797,3.248,4.800,15.590
24604,1,0,0,0.688,121697,142687,3.248,4.800,15.590
24644,1,0,0,0.688,121546,142272,3.248,4.800,15.590
24684,1,0,0,0.688,121403,141926,3.248,4.800,15.590
24724,1,0,0,0.688,121339,141776,3.248,4.800,15.590
24764,1,0,0,0.688,121318,141703,3.252,4.900,15.935
24804,1,0,0,0.688,121322,141692,3.252,4.900,15.935
24844,1,0,0,0.688,121343,141729,3.252,4.900,15.935
24884,1,0,0,0.688,121329,141708,3.248,5.000,16.240
24924,1,0,0,0.688,121341,141680,3.248,5.000,16.240
24964,1,0,0,0.688,121342,141706,3.248,4.800,15.590
25004,1,0,0,0.688,121385,141793,3.248,4.800,15.590
25044,1,0,0,0.688,121409,141881,3.248,4.800,15.590
25084,1,0,0,0.688,121455,141977,3.252,4.900,15.935
25124,1,0,0,0.688,121504,142090,3.252,4.900,15.935
25164,1,0,0,0.688,121556,142192,3.248,4.800,15.590
25204,1,0,0,0.688,121588,142293,3.248,4.800,15.590
25244,1,0,0,0.688,121614,142404,3.248,4.800,15.590
25284,1,0,0,0.688,121657,142513,3.248,5.000,16.240
25324,1,0,0,0.688,121665,142561,3.248,5.000,16.240
25365,1,0,0,0.688,121561,142291,3.248,4.700,15.266
25404,1,0,0,0.688,121406,141913,3.248,4.700,15.266
25444,1,0,0,0.688,121336,141715,3.248,4.700,15.266
25485,1,0,0,0.688,121329,141690,3.248,4.900,15.915
25524,1,0,0,0.688,121356,141735,3.248,4.900,15.915
25565,1,0,0,0.688,121390,141809,3.252,4.900,15.935
25604,1,0,0,0.688,121420,141868,3.252,4.900,15.935
25644,1,0,0,0.688,121437,141882,3.252,4.900,15.935
25685,1,0,0,0.688,121437,141875,3.248,4.900,15.915
25724,1,0,0,0.688,121446,141920,3.248,4.900,15.915
25765,1,0,0,0.688,121459,141956,3.252,5.000,16.260
25805,1,0,0,0.688,121482,142000,3.252,5.000,16.260
25844,1,0,0,0.688,121499,142044,3.252,5.000,16.260
25885,1,0,0,0.688,121537,142135,3.248,5.000,16.240
25925,1,0,0,0.688,121563,142234,3.248,5.000,16.240
25965,1,0,0,0.688,121619,142340,3.248,4.900,15.915
26005,1,0,0,0.688,121645,142462,3.248,4.900,15.915
26044,1,0,0,0.688,121713,142599,3.248,4.900,15.915
26085,1,0,0,0.688,121759,142713,3.248,4.900,15.915
26125,1,0,0,0.688,121707,142577,3.248,4.900,15.915
26165,1,0,0,0.688,121594,142252,3.248,5.100,16.565
26205,1,0,0,0.688,121514,142067,3.248,5.100,16.565
26245,1,0,0,0.688,121514,142050,3.248,5.100,16.565
26285,1,0,0,0.688,121537,142116,3.248,5.000,16.240
26325,1,0,0,0.688,121579,142188,3.248,5.000,16.240
26365,1,0,0,0.688,121600,142280,3.252,5.000,16.260
26405,1,0,0,0.688,121632,142331,3.252,5.000,16.260
26445,1,0,0,0.688,121660,142375,3.252,5.000,16.260
26485,1,0,0,0.688,121692,142460,3.248,4.800,15.590
26525,1,0,0,0.688,121730,142564,3.248,4.800,15.590
26565,1,0,0,0.688,121770,142690,3.248,4.800,15.590
26605,1,0,0,0.688,121815,142783,3.248,4.800,15.590
26645,1,0,0,0.688,121865,142908,3.248,4.800,15.590
26685,1,0,0,0.688,121902,143014,3.252,4.900,15.935
26725,1,0,0,0.688,121944,143126,3.252,4.900,15.935
26765,1,0,0,0.688,121994,143233,3.248,5.000,16.240
26805,1,0,0,0.688,122034,143377,3.248,5.000,16.240
26845,1,0,0,0.688,122064,143447,3.248,5.000,16.240
26885,1,0,0,0.688,122013,143312,3.248,5.100,16.565
26925,1,0,0,0.688,121882,143020,3.248,5.100,16.565
26965,1,0,0,0.688,121820,142842,3.252,4.800,15.610
27005,1,0,0,0.688,121788,142798,3.252,4.800,15.610
27045,1,0,0,0.688,121801,142819,3.252,4.800,15.610
27085,1,0,0,0.688,121817,142876,3.248,4.800,15.590
27125,1,0,0,0.688,121833,142915,3.248,4.800,15.590
27165,1,0,0,0.688,121833,142939,3.252,4.800,15.610
27205,1,0,0,0.688,121850,142955,3.252,4.800,15.610
27245,1,0,0,0.688,121869,143017,3.252,4.800,15.610
27285,1,0,0,0.688,121915,143130,3.248,4.700,15.266
27325,1,0,0,0.688,121973,143272,3.248,4.700,15.266
27365,1,0,0,0.688,121998,143402,3.248,4.900,15.915
27405,1,0,0,0.688,122070,143518,3.248,4.900,15.915
27445,1,0,0,0.688,122097,143620,3.248,4.900,15.915
27485,1,0,0,0.688,122141,143714,3.248,5.000,16.240
27525,1,0,0,0.688,122174,143799,3.248,5.000,16.240
27565,1,0,0,0.688,122179,143810,3.248,4.800,15.590
27605,1,0,0,0.688,122102,143638,3.248,4.800,15.590
27645,1,0,0,0.688,121997,143378,3.248,4.800,15.590
27685,1,0,0,0.688,121929,143244,3.248,5.100,16.565
27725,1,0,0,0.688,121942,143230,3.248,5.100,16.565
27765,1,0,0,0.688,121957,143278,3.252,5.000,16.260
27805,1,0,0,0.688,121985,143353,3.252,5.000,16.260
27845,1,0,0,0.688,122004,143397,3.252,5.000,16.260
27885,1,0,0,0.688,122001,143413,3.248,5.000,16.240
27925,1,0,0,0.688,122004,143423,3.248,5.000,16.240
27965,1,0,0,0.688,122016,143461,3.248,4.700,15.266
28005,1,0,0,0.688,122039,143532,3.248,4.700,15.266
28045,1,0,0,0.688,122061,143613,3.248,4.700,15.266
28085,1,0,0,0.688,122099,143698,3.248,4.900,15.915
28125,1,0,0,0.688,122133,143785,3.248,4.900,15.915
28165,1,0,0,0.688,122156,143876,3.252,4.800,15.610
28205,1,0,0,0.688,122184,143929,3.252,4.800,15.610
28245,1,0,0,0.688,122150,143850,3.252,4.800,15.610
28285,1,0,0,0.688,122045,143588,3.248,4.700,15.266
28325,1,0,0,0.688,121953,143350,3.248,4.700,15.266
28365,1,0,0,0.688,121920,143274,3.248,4.700,15.266
28405,1,0,0,0.688,121938,143286,3.248,4.700,15.266
28445,1,0,0,0.688,121964,143371,3.248,4.700,15.266
28485,1,0,0,0.688,121993,143431,3.248,5.000,16.240
28525,1,0,0,0.688,121991,143453,3.248,5.000,16.240
28565,1,0,0,0.688,122003,143441,3.248,5.000,16.240
28605,1,0,0,0.688,121999,143474,3.248,5.000,16.240
28645,1,0,0,0.688,122019,143531,3.248,5.000,16.240
28685,1,0,0,0.688,122062,143629,3.248,4.800,15.590
28725,1,0,0,0.688,122084,143733,3.248,4.800,15.590
28765,1,0,0,0.688,122121,143810,3.248,5.000,16.240
28805,1,0,0,0.688,122166,143921,3.248,5.000,16.240
28845,1,0,0,0.688,122182,143988,3.248,5.000,16.240
28885,1,0,0,0.688,122142,143886,3.248,5.100,16.565
28925,1,0,0,0.688,121984,143458,3.248,5.100,16.565
28965,1,0,0,0.688,121820,143063,3.248,4.800,15.590
29005,1,0,0,0.688,121739,142827,3.248,4.800,15.590
29045,1,0,0,0.688,121692,142692,3.248,4.800,15.590
29085,1,0,0,0.688,121678,142638,3.248,4.900,15.915
29125,1,0,0,0.688,121677,142657,3.248,4.900,15.915
29165,1,0,0,0.688,121695,142716,3.248,5.100,16.565
29205,1,0,0,0.688,121710,142726,3.248,5.100,16.565
29245,1,0,0,0.688,121730,142764,3.248,5.100,16.565
29285,1,0,0,0.688,121756,142814,3.248,4.800,15.590
29325,1,0,0,0.688,121790,142906,3.248,4.800,15.590
29365,1,0,0,0.688,121837,143034,3.248,4.900,15.915
29405,1,0,0,0.688,121876,143133,3.248,4.900,15.915
29445,1,0,0,0.688,121920,143257,3.248,4.900,15.915
29485,1,0,0,0.688,121949,143363,3.248,4.800,15.590
29525,1,0,0,0.688,121938,143352,3.248,4.800,15.590
29565,1,0,0,0.688,121818,143009,3.248,4.800,15.590
29605,1,0,0,0.688,121626,142543,3.248,4.800,15.590
29645,1,0,0,0.688,121502,142226,3.248,4.800,15.590
29685,1,0,0,0.688,121432,142058,3.252,5.000,16.260
29725,1,0,0,0.688,121401,141977,3.252,5.000,16.260
29765,1,0,0,0.688,121419,141981,3.248,4.900,15.915
29805,1,0,0,0.688,121439,142046,3.248,4.900,15.915
29845,1,0,0,0.688,121454,142073,3.248,4.900,15.915
29885,1,0,0,0.688,121459,142071,3.248,4.900,15.915
29925,1,0,0,0.688,121483,142129,3.248,4.900,15.915
29965,1,0,0,0.688,121515,142247,3.248,4.800,15.590
30005,1,0,0,0.688,121591,142390,3.248,4.800,15.590
30045,1,0,0,0.688,121634,142528,3.248,4.800,15.590
30085,1,0,0,0.688,121676,142662,3.248,4.800,15.590
30125,1,0,0,0.688,121735,142785,3.248,4.800,15.590
30165,1,0,0,0.688,121775,142907,3.248,4.700,15.266
30205,1,0,0,0.688,121788,142929,3.248,4.700,15.266
30245,1,0,0,0.688,121651,142561,3.248,4.700,15.266
30285,1,0,0,0.688,121444,142027,3.248,4.800,15.590
30325,1,0,0,0.688,121329,141729,3.248,4.800,15.590
30365,1,0,0,0.688,121278,141553,3.248,4.900,15.915
30405,1,0,0,0.688,121233,141457,3.248,4.900,15.915
30445,1,0,0,0.688,121242,141476,3.248,4.900,15.915
30485,1,0,0,0.688,121277,141563,3.248,5.300,17.214
30525,1,0,0,0.688,121299,141639,3.248,5.300,17.214
30566,1,0,0,0.688,121342,141717,3.248,4.800,15.590
30605,1,0,0,0.688,121390,141861,3.248,4.800,15.590
30645,1,0,0,0.688,121453,142007,3.248,4.800,15.590
30686,1,0,0,0.688,121515,142178,3.248,5.100,16.565
30725,1,0,0,0.688,121577,142341,3.248,5.100,16.565
30766,1,0,0,0.688,121620,142472,3.248,5.000,16.240
30805,1,0,0,0.688,121671,142590,3.248,5.000,16.240
30845,1,0,0,0.688,121715,142723,3.248,5.000,16.240
30886,1,0,0,0.688,121763,142845,3.248,4.600,14.941
30925,1,0,0,0.688,121785,142900,3.248,4.600,14.941
30966,1,0,0,0.688,121684,142648,3.248,4.800,15.590
31005,1,0,0,0.688,121494,142151,3.248,4.800,15.590
31045,1,0,0,0.688,121362,141817,3.248,4.800,15.590
31086,1,0,0,0.688,121306,141658,3.248,5.000,16.240
31125,1,0,0,0.688,121278,141574,3.248,5.000,16.240
31166,1,0,0,0.688,121302,141627,3.248,4.900,15.915
31206,1,0,0,0.688,121338,141746,3.248,4.900,15.915
31245,1,0,0,0.688,121355,141784,3.248,4.900,15.915
31286,1,0,0,0.688,121362,141800,3.248,4.800,15.590
31326,1,0,0,0.688,121391,141879,3.248,4.800,15.590
31366,1,0,0,0.688,121440,142003,3.248,5.000,16.240
31406,1,0,0,0.688,121487,142138,3.248,5.000,16.240
31446,1,0,0,0.688,121537,142279,3.248,5.000,16.240
31486,1,0,0,0.688,121594,142429,3.248,4.800,15.590
31526,1,0,0,0.688,121635,142562,3.248,4.800,15.590
31566,1,0,0,0.688,121700,142698,3.248,4.800,15.590
31606,1,0,0,0.688,121764,142851,3.248,4.800,15.590
31646,1,0,0,0.688,121810,142991,3.248,4.800,15.590
31686,1,0,0,0.688,121869,143163,3.248,4.900,15.915
31726,1,0,0,0.688,121861,143137,3.248,4.900,15.915
31766,1,0,0,0.688,121676,142677,3.252,4.900,15.935
31806,1,0,0,0.688,121503,142203,3.252,4.900,15.935
31846,1,0,0,0.688,121415,141978,3.252,4.900,15.935
31886,1,0,0,0.688,121379,141882,3.248,5.200,16.890
31926,1,0,0,0.688,121372,141842,3.248,5.200,16.890
31966,1,0,0,0.688,121404,141924,3.248,5.000,16.240
32006,1,0,0,0.688,121422,141996,3.248,5.000,16.240
32046,1,0,0,0.688,121427,142034,3.248,5.000,16.240
32086,1,0,0,0.688,121466,142116,3.252,4.500,14.634
32126,1,0,0,0.688,121536,142288,3.252,4.500,14.634
32166,1,0,0,0.688,121631,142505,3.248,4.800,15.590
32206,1,0,0,0.688,121712,142706,3.248,4.800,15.590
32246,1,0,0,0.683,121762,142856,3.248,4.800,15.590
32286,1,0,0,0.683,121820,142994,3.248,4.900,15.915
32326,1,0,0,0.683,121875,143138,3.248,4.900,15.915
32366,1,0,0,0.683,121924,143260,3.248,4.900,15.915
32406,1,0,0,0.683,121956,143380,3.248,4.900,15.915
32446,1,0,0,0.683,121996,143484,3.248,4.900,15.915
32486,1,0,0,0.683,122037,143610,3.248,5.000,16.240
32526,1,0,0,0.683,122064,143666,3.248,5.000,16.240
32566,1,0,0,0.683,121933,143340,3.248,4.900,15.915
32606,1,0,0,0.683,121743,142854,3.248,4.900,15.915
32646,1,0,0,0.683,121654,142606,3.248,4.900,15.915
32686,1,0,0,0.683,121616,142546,3.248,4.700,15.266
32726,1,0,0,0.683,121616,142547,3.248,4.700,15.266
32766,1,0,0,0.683,121637,142616,3.248,5.000,16.240
32806,1,0,0,0.683,121665,142670,3.248,5.000,16.240
32846,1,0,0,0.683,121665,142686,3.248,5.000,16.240
32886,1,0,0,0.683,121679,142721,3.248,5.000,16.240
32926,1,0,0,0.683,121718,142812,3.248,5.000,16.240
32966,1,0,0,0.683,121771,142957,3.252,5.000,16.260
33006,1,0,0,0.683,121839,143096,3.252,5.000,16.260
33046,1,0,0,0.683,121879,143239,3.252,5.000,16.260
33086,1,0,0,0.683,121931,143375,3.248,4.800,15.590
33126,1,0,0,0.683,121987,143500,3.248,4.800,15.590
33166,1,0,0,0.683,122032,143613,3.248,5.000,16.240
33206,1,0,0,0.683,122075,143709,3.248,5.000,16.240
33246,1,0,0,0.683,122114,143830,3.248,5.000,16.240
33286,1,0,0,0.683,122157,143953,3.248,5.100,16.565
33326,1,0,0,0.683,122203,144056,3.248,5.100,16.565
33366,1,0,0,0.683,122176,143967,3.248,5.100,16.565
33406,1,0,0,0.683,121987,143530,3.248,5.100,16.565
33446,1,0,0,0.683,121831,143125,3.248,5.100,16.565
33486,1,0,0,0.683,121781,142987,3.248,4.800,15.590
33526,1,0,0,0.683,121769,142991,3.248,4.800,15.590
33566,1,0,0,0.683,121792,143068,3.244,4.900,15.896
33606,1,0,0,0.683,121822,143150,3.244,4.900,15.896
33646,1,0,0,0.683,121823,143162,3.244,4.900,15.896
33686,1,0,0,0.683,121822,143134,3.248,5.000,16.240
33726,1,0,0,0.683,121849,143214,3.248,5.000,16.240
33766,1,0,0,0.683,121878,143306,3.248,5.100,16.565
33806,1,0,0,0.683,121953,143431,3.248,5.100,16.565
33846,1,0,0,0.683,122003,143579,3.248,5.100,16.565
33886,1,0,0,0.683,122054,143687,3.248,5.000,16.240
33926,1,0,0,0.683,122102,143807,3.248,5.000,16.240
33966,1,0,0,0.683,122134,143939,3.248,5.000,16.240
34006,1,0,0,0.683,122183,144051,3.248,5.000,16.240
34046,1,0,0,0.683,122228,144170,3.248,5.000,16.240
34086,1,0,0,0.683,122282,144306,3.248,4.900,15.915
34126,1,0,0,0.683,122293,144342,3.248,4.900,15.915
34166,1,0,0,0.683,122155,144023,3.244,5.000,16.220
34206,1,0,0,0.683,121976,143495,3.244,5.000,16.220
34246,1,0,0,0.683,121856,143209,3.244,5.000,16.220
34286,1,0,0,0.683,121823,143105,3.248,4.600,14.941
34326,1,0,0,0.683,121807,143082,3.248,4.600,14.941
34366,1,0,0,0.683,121821,143130,3.248,5.100,16.565
34406,1,0,0,0.683,121827,143141,3.248,5.100,16.565
34446,1,0,0,0.683,121826,143139,3.248,5.100,16.565
34486,1,0,0,0.683,121818,143123,3.248,5.000,16.240
34526,1,0,0,0.683,121846,143189,3.248,5.000,16.240
34566,1,0,0,0.683,121890,143307,3.244,5.100,16.544
34606,1,0,0,0.683,121949,143444,3.244,5.100,16.544
34646,1,0,0,0.683,122000,143587,3.244,5.100,16.544
34686,1,0,0,0.683,122052,143741,3.248,5.000,16.240
34726,1,0,0,0.683,122107,143882,3.248,5.000,16.240
34766,1,0,0,0.683,122143,144010,3.248,4.900,15.915
34806,1,0,0,0.683,122201,144129,3.248,4.900,15.915
34846,1,0,0,0.683,122240,144231,3.248,4.900,15.915
34886,1,0,0,0.683,122263,144322,3.248,5.000,16.240
34926,1,0,0,0.683,122210,144177,3.248,5.000,16.240
34966,1,0,0,0.683,122019,143666,3.248,5.000,16.240
35006,1,0,0,0.683,121874,143286,3.248,5.000,16.240
35046,1,0,0,0.683,121822,143160,3.248,5.000,16.240
35086,1,0,0,0.683,121801,143118,3.248,5.000,16.240
35126,1,0,0,0.683,121797,143110,3.248,5.000,16.240
35166,1,0,0,0.683,121820,143185,3.248,4.900,15.915
35206,1,0,0,0.683,121838,143217,3.248,4.900,15.915
35246,1,0,0,0.683,121837,143206,3.248,4.900,15.915
35286,1,0,0,0.683,121846,143217,3.252,4.900,15.935
35326,1,0,0,0.683,121869,143287,3.252,4.900,15.935
35366,1,0,0,0.683,121899,143404,3.244,4.900,15.896
35406,1,0,0,0.683,121937,143517,3.244,4.900,15.896
35446,1,0,0,0.683,122000,143647,3.244,4.900,15.896
35486,1,0,0,0.683,122030,143744,3.248,5.100,16.565
35526,1,0,0,0.683,122069,143816,3.248,5.100,16.565
35566,1,0,0,0.683,122095,143923,3.244,4.800,15.571
35607,1,0,0,0.683,122130,144034,3.244,4.800,15.571
35646,1,0,0,0.683,122186,144169,3.244,4.800,15.571
35686,1,0,0,0.683,122172,144155,3.248,4.600,14.941
35726,1,0,0,0.683,122023,143742,3.248,4.600,14.941
35766,1,0,0,0.683,121864,143274,3.244,4.900,15.896
35807,1,0,0,0.683,121774,143078,3.244,4.900,15.896
35846,1,0,0,0.683,121752,143034,3.244,4.900,15.896
35886,1,0,0,0.683,121747,143038,3.248,5.000,16.240
35927,1,0,0,0.683,121779,143128,3.248,5.000,16.240
35966,1,0,0,0.683,121803,143182,3.248,5.000,16.240
36007,1,0,0,0.683,121790,143176,3.248,5.000,16.240
36047,1,0,0,0.683,121793,143198,3.248,5.000,16.240
36086,1,0,0,0.683,121830,143298,3.244,4.300,13.949
36127,1,0,0,0.683,121868,143412,3.244,4.300,13.949
36166,1,0,0,0.683,121915,143546,3.248,4.900,15.915
36207,1,0,0,0.683,121961,143688,3.248,4.900,15.915
36247,1,0,0,0.683,122020,143821,3.248,4.900,15.915
36287,1,0,0,0.683,122063,143967,3.248,4.500,14.616
36327,1,0,0,0.683,122113,144081,3.248,4.500,14.616
36367,1,0,0,0.683,122147,144202,3.248,5.000,16.240
36407,1,0,0,0.683,122196,144308,3.248,5.000,16.240
36447,1,0,0,0.683,122194,144308,3.248,5.000,16.240
36487,1,0,0,0.683,122044,143901,3.252,5.000,16.260
36527,1,0,0,0.683,121843,143399,3.252,5.000,16.260
36567,1,0,0,0.683,121712,143133,3.248,4.800,15.590
36607,1,0,0,0.683,121684,143062,3.248,4.800,15.590
36647,1,0,0,0.683,121686,143084,3.248,4.800,15.590
36687,1,0,0,0.683,121716,143179,3.252,5.100,16.585
36727,1,0,0,0.683,121758,143272,3.252,5.100,16.585
36767,1,0,0,0.683,121768,143349,3.248,4.900,15.915
36807,1,0,0,0.683,121802,143394,3.248,4.900,15.915
36847,1,0,0,0.683,121840,143504,3.248,4.900,15.915
36887,1,0,0,0.683,121899,143657,3.248,4.300,13.966
36927,1,0,0,0.683,121965,143813,3.248,4.300,13.966
36967,1,0,0,0.683,122052,144042,3.244,5.000,16.220
37007,1,0,0,0.683,122139,144224,3.244,5.000,16.220
37047,1,0,0,0.683,122177,144335,3.244,5.000,16.220
37087,1,0,0,0.683,122225,144454,3.248,4.700,15.266
37127,1,0,0,0.683,122264,144559,3.248,4.700,15.266
37167,1,0,0,0.683,122287,144662,3.244,5.100,16.544
37207,1,0,0,0.683,122291,144659,3.244,5.100,16.544
37247,1,0,0,0.683,122171,144331,3.244,5.100,16.544
37287,1,0,0,0.683,121993,143880,3.252,5.100,16.585
37327,1,0,0,0.683,121911,143669,3.252,5.100,16.585
37367,1,0,0,0.683,121895,143658,3.220,5.100,16.422
37407,1,0,0,0.683,121910,143716,3.220,5.100,16.422
37447,1,0,0,0.683,121922,143803,3.220,5.100,16.422
37487,1,0,0,0.683,121967,143901,3.244,4.400,14.274
37527,1,0,0,0.683,121989,143973,3.244,4.400,14.274
37567,1,0,0,0.683,121993,144032,3.248,5.200,16.890
37607,1,0,0,0.683,122021,144092,3.248,5.200,16.890
37647,1,0,0,0.683,122057,144194,3.248,5.200,16.890
37687,1,0,0,0.683,122098,144312,3.232,4.700,15.190
37727,1,0,0,0.683,122137,144409,3.232,4.700,15.190
37767,1,0,0,0.683,122178,144513,3.248,5.000,16.240
37807,1,0,0,0.683,122220,144632,3.248,5.000,16.240
37847,1,0,0,0.683,122263,144716,3.248,5.000,16.240
37887,1,0,0,0.683,122302,144826,3.256,5.700,18.559
37927,1,0,0,0.683,122330,144919,3.256,5.700,18.559
37967,1,0,0,0.683,122289,144829,3.240,5.000,16.200
38007,1,0,0,0.683,122120,144429,3.240,5.000,16.200
38047,1,0,0,0.683,121990,144082,3.240,5.000,16.200
38087,1,0,0,0.683,121942,143967,3.248,4.800,15.590
38127,1,0,0,0.683,121930,143943,3.248,4.800,15.590
38167,1,0,0,0.683,121947,143987,3.248,5.300,17.214
38207,1,0,0,0.683,121957,144058,3.248,5.300,17.214
38247,1,0,0,0.683,121964,144088,3.248,5.300,17.214
38287,1,0,0,0.683,121969,144091,3.240,4.200,13.608
38327,1,0,0,0.683,121983,144131,3.240,4.200,13.608
38367,1,0,0,0.683,122024,144209,3.244,4.800,15.571
38407,1,0,0,0.683,122046,144331,3.244,4.800,15.571
38447,1,0,0,0.683,122092,144445,3.244,4.800,15.571
38487,1,0,0,0.683,122137,144573,3.176,5.000,15.880
38527,1,0,0,0.683,122170,144667,3.176,5.000,15.880
38567,1,0,0,0.683,122213,144757,3.244,5.200,16.869
38607,1,0,0,0.683,122238,144841,3.244,5.200,16.869
38647,1,0,0,0.683,122270,144943,3.244,5.200,16.869
38687,1,0,0,0.683,122299,145017,3.252,5.700,18.536
38727,1,0,0,0.683,122257,144904,3.252,5.700,18.536
38767,1,0,0,0.683,122105,144522,3.196,5.300,16.939
38807,1,0,0,0.683,121989,144239,3.196,5.300,16.939
38847,1,0,0,0.683,121940,144122,3.196,5.300,16.939
38887,1,0,0,0.683,121929,144104,3.244,4.300,13.949
38927,1,0,0,0.683,121941,144130,3.244,4.300,13.949
