I (256) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (263) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (270) main_task: Started on CPU0
I (280) main_task: Calling app_main()
I (280) SYS_DEMO: ==== MAX30102 RAW LOGGER START ====
I (280) SYS_DEMO: INA219 found, CONFIG(before)=0x399F
I (290) SYS_DEMO: MAX30102 PART_ID=0x15
I (390) SYS_DEMO: MAX30102 profile applied: 25sps_low
I (390) SYS_DEMO: PROFILE_SWEEP disabled: fixed profile mode
timestamp_ms,profile_id,red,ir,bus_v,current_ma,power_mw
47391,1,33053,32343,3.280,4.500,14.760
47431,1,33023,32333,3.280,4.500,14.760
47471,1,33040,32356,3.280,4.500,14.760
47511,1,33035,32356,3.284,4.800,15.763
47551,1,33036,32364,3.284,4.800,15.763
47591,1,33039,32360,3.268,4.700,15.360
47631,1,33046,32389,3.268,4.700,15.360
47671,1,33055,32398,3.268,4.700,15.360
47711,1,33003,32300,3.280,4.300,14.104
47751,1,32896,32108,3.280,4.300,14.104
47791,1,32871,32093,3.280,4.500,14.760
47831,1,32904,32142,3.280,4.500,14.760
47871,1,32939,32197,3.280,4.500,14.760
47911,1,32970,32266,3.284,4.600,15.106
47951,1,32993,32288,3.284,4.600,15.106
47991,1,32975,32271,3.284,4.800,15.763
48031,1,32963,32240,3.284,4.800,15.763
48071,1,32968,32255,3.284,4.800,15.763
48111,1,32991,32273,3.284,4.800,15.763
48151,1,32996,32294,3.284,4.800,15.763
48191,1,33030,32316,3.272,4.700,15.378
48231,1,33033,32346,3.272,4.700,15.378
48271,1,33035,32350,3.272,4.700,15.378
48311,1,32973,32231,3.280,4.000,13.120
48351,1,32862,32016,3.280,4.000,13.120
48391,1,32825,31959,3.284,4.700,15.435
48431,1,32833,32004,3.284,4.700,15.435
48471,1,32873,32067,3.284,4.700,15.435
48511,1,32918,32137,3.284,6.000,19.704
48551,1,32939,32185,3.284,6.000,19.704
48591,1,32940,32170,3.264,4.600,15.014
48631,1,32921,32150,3.264,4.600,15.014
48671,1,32924,32158,3.264,4.600,15.014
48712,1,32939,32202,3.284,4.600,15.106
48752,1,32959,32242,3.284,4.600,15.106
48791,1,32971,32293,3.276,4.700,15.397
48831,1,33001,32326,3.276,4.700,15.397
48871,1,33017,32372,3.276,4.700,15.397
48911,1,32979,32306,3.284,4.500,14.778
48951,1,32849,32053,3.284,4.500,14.778
48992,1,32784,31985,3.284,7.000,22.988
49032,1,32810,32010,3.284,7.000,22.988
49072,1,32846,32071,3.284,7.000,22.988
49111,1,32885,32155,3.280,4.700,15.416
49151,1,32916,32208,3.280,4.700,15.416
49192,1,32908,32188,3.264,4.600,15.014
49232,1,32883,32140,3.264,4.600,15.014
49272,1,32870,32128,3.264,4.600,15.014
49312,1,32889,32140,3.268,4.600,15.033
49352,1,32902,32160,3.268,4.600,15.033
49392,1,32904,32199,3.280,7.600,24.928
49432,1,32935,32259,3.280,7.600,24.928
49472,1,32945,32279,3.280,7.600,24.928
49512,1,32917,32224,3.280,4.200,13.776
49552,1,32790,31980,3.280,4.200,13.776
49592,1,32707,31852,3.272,6.500,21.268
49632,1,32724,31901,3.272,6.500,21.268
49672,1,32765,31949,3.272,6.500,21.268
49712,1,32776,31997,3.284,4.700,15.435
49752,1,32812,32062,3.284,4.700,15.435
49792,1,32841,32077,3.264,4.600,15.014
49832,1,32803,32050,3.264,4.600,15.014
49872,1,32807,32046,3.264,4.600,15.014
49912,1,32819,32062,3.276,4.400,14.414
49952,1,32836,32109,3.276,4.400,14.414
49992,1,32845,32130,3.284,8.200,26.929
50032,1,32871,32162,3.284,8.200,26.929
50072,1,32881,32184,3.284,8.200,26.929
50112,1,32901,32190,3.284,4.200,13.793
50152,1,32833,32115,3.284,4.200,13.793
50192,1,32718,31883,3.268,6.200,20.262
50232,1,32674,31800,3.268,6.200,20.262
50272,1,32699,31862,3.268,6.200,20.262
50312,1,32740,31914,3.284,5.000,16.420
50352,1,32762,31965,3.284,5.000,16.420
50392,1,32778,32005,3.268,5.500,17.974
50432,1,32786,31997,3.268,5.500,17.974
50472,1,32789,32004,3.268,5.500,17.974
50512,1,32809,32033,3.272,4.300,14.070
50552,1,32814,32062,3.272,4.300,14.070
50592,1,32800,32049,3.280,4.700,15.416
50632,1,32817,32063,3.280,4.700,15.416
50672,1,32831,32094,3.280,4.700,15.416
50712,1,32859,32118,3.284,4.600,15.106
50752,1,32852,32125,3.284,4.600,15.106
50792,1,32799,32036,3.280,4.600,15.088
50832,1,32685,31846,3.280,4.600,15.088
50872,1,32649,31775,3.280,4.600,15.088
50912,1,32680,31824,3.280,4.600,15.088
50952,1,32708,31886,3.280,4.600,15.088
50992,1,32770,31948,3.268,4.500,14.706
51032,1,32777,31993,3.268,4.500,14.706
51072,1,32769,31988,3.268,4.500,14.706
51112,1,32753,31946,3.280,4.400,14.432
51152,1,32761,31965,3.280,4.400,14.432
51192,1,32785,31997,3.284,4.800,15.763
51232,1,32804,32037,3.284,4.800,15.763
51272,1,32805,32041,3.284,4.800,15.763
51312,1,32833,32075,3.280,4.400,14.432
51352,1,32853,32119,3.280,4.400,14.432
51392,1,32874,32157,3.284,4.900,16.092
51432,1,32863,32133,3.284,4.900,16.092
51472,1,32761,31952,3.284,4.900,16.092
51512,1,32689,31820,3.280,4.900,16.072
51552,1,32692,31865,3.280,4.900,16.072
51592,1,32727,31917,3.268,4.600,15.033
51632,1,32754,31950,3.268,4.600,15.033
51672,1,32758,31975,3.268,4.600,15.033
51712,1,32777,31996,3.280,4.300,14.104
51752,1,32763,31974,3.280,4.300,14.104
51792,1,32751,31966,3.284,7.600,24.958
51832,1,32780,32012,3.284,7.600,24.958
51872,1,32784,32038,3.284,7.600,24.958
51913,1,32799,32043,3.284,4.700,15.435
51953,1,32818,32079,3.284,4.700,15.435
51992,1,32821,32101,3.264,4.800,15.667
52032,1,32853,32135,3.264,4.800,15.667
52072,1,32869,32140,3.264,4.800,15.667
52112,1,32792,31997,3.268,4.800,15.686
52152,1,32674,31775,3.268,4.800,15.686
52193,1,32627,31722,3.276,4.700,15.397
52233,1,32653,31747,3.276,4.700,15.397
52273,1,32645,31744,3.276,4.700,15.397
52312,1,32618,31729,3.284,4.200,13.793
52352,1,32620,31733,3.284,4.200,13.793
52392,1,32631,31746,3.280,7.500,24.600
52432,1,32619,31743,3.280,7.500,24.600
52472,1,32645,31767,3.280,7.500,24.600
52513,1,32649,31792,3.280,5.800,19.024
52553,1,32673,31833,3.280,5.800,19.024
52593,1,32687,31831,3.264,5.000,16.320
52633,1,32681,31848,3.264,5.000,16.320
52673,1,32710,31875,3.264,5.000,16.320
52713,1,32704,31872,3.284,5.000,16.420
52753,1,32626,31736,3.284,5.000,16.420
52793,1,32554,31595,3.276,7.500,24.570
52833,1,32555,31608,3.276,7.500,24.570
52873,1,32579,31657,3.276,7.500,24.570
52913,1,32618,31737,3.284,4.200,13.793
52953,1,32668,31811,3.284,4.200,13.793
52993,1,32678,31820,3.276,6.900,22.604
53033,1,32661,31778,3.276,6.900,22.604
53073,1,32636,31780,3.276,6.900,22.604
53113,1,32653,31785,3.284,5.500,18.062
53153,1,32652,31790,3.284,5.500,18.062
53193,1,32674,31804,3.264,4.700,15.341
53233,1,32691,31842,3.264,4.700,15.341
53273,1,32708,31875,3.264,4.700,15.341
53313,1,32722,31897,3.268,4.600,15.033
53353,1,32686,31824,3.268,4.600,15.033
53393,1,32571,31636,3.276,7.800,25.553
53433,1,32546,31564,3.276,7.800,25.553
53473,1,32547,31604,3.276,7.800,25.553
53513,1,32584,31638,3.280,4.600,15.088
53553,1,32600,31690,3.280,4.600,15.088
53593,1,32636,31764,3.272,6.500,21.268
53633,1,32651,31751,3.272,6.500,21.268
53673,1,32606,31696,3.272,6.500,21.268
53713,1,32594,31681,3.284,5.000,16.420
53753,1,32605,31703,3.284,5.000,16.420
53793,1,32618,31734,3.284,4.600,15.106
53833,1,32642,31750,3.284,4.600,15.106
53873,1,32662,31780,3.284,4.600,15.106
53913,1,32698,31818,3.280,4.400,14.432
53953,1,32692,31816,3.280,4.400,14.432
53993,1,32603,31654,3.280,4.800,15.744
54033,1,32524,31507,3.280,4.800,15.744
54073,1,32523,31528,3.280,4.800,15.744
54113,1,32539,31567,3.280,4.200,13.776
54153,1,32581,31614,3.280,4.200,13.776
54193,1,32624,31683,3.284,4.800,15.763
54233,1,32628,31724,3.284,4.800,15.763
54273,1,32623,31702,3.284,4.800,15.763
54313,1,32602,31673,3.280,5.100,16.728
54353,1,32610,31685,3.280,5.100,16.728
54393,1,32624,31714,3.268,4.900,16.013
54433,1,32650,31759,3.268,4.900,16.013
54473,1,32678,31811,3.268,4.900,16.013
54513,1,32692,31856,3.276,4.200,13.759
54553,1,32709,31887,3.276,4.200,13.759
54593,1,32654,31787,3.280,4.600,15.088
54633,1,32542,31583,3.280,4.600,15.088
54673,1,32484,31497,3.280,4.600,15.088
54713,1,32510,31540,3.280,4.200,13.776
54753,1,32553,31618,3.280,4.200,13.776
54793,1,32578,31690,3.280,5.200,17.056
54833,1,32628,31729,3.280,5.200,17.056
54873,1,32642,31764,3.280,5.200,17.056
54913,1,32649,31778,3.284,4.900,16.092
54953,1,32655,31774,3.284,4.900,16.092
54993,1,32662,31822,3.268,4.800,15.686
55033,1,32716,31864,3.268,4.800,15.686
55073,1,32734,31904,3.268,4.800,15.686
55113,1,32748,31910,3.280,4.300,14.104
55153,1,32787,31983,3.280,4.300,14.104
55193,1,32806,32038,3.280,7.800,25.584
55233,1,32750,31913,3.280,7.800,25.584
55273,1,32652,31757,3.280,7.800,25.584
55313,1,32665,31758,3.284,4.300,14.121
55353,1,32722,31860,3.284,4.300,14.121
55394,1,32763,31908,3.280,4.900,16.072
55434,1,32787,31964,3.280,4.900,16.072
55474,1,32796,31964,3.280,4.900,16.072
55513,1,32779,31940,3.284,4.800,15.763
55553,1,32761,31908,3.284,4.800,15.763
55593,1,32777,31914,3.268,4.800,15.686
55633,1,32789,31949,3.268,4.800,15.686
55673,1,32790,31967,3.268,4.800,15.686
55714,1,32802,31985,3.280,4.200,13.776
55754,1,32808,31998,3.280,4.200,13.776
55793,1,32824,32003,3.280,7.500,24.600
55834,1,32823,32035,3.280,7.500,24.600
55874,1,32778,31943,3.280,7.500,24.600
55914,1,32689,31779,3.280,4.300,14.104
55954,1,32667,31752,3.280,4.300,14.104
55994,1,32709,31795,3.264,4.900,15.994
56034,1,32725,31856,3.264,4.900,15.994
56074,1,32767,31935,3.264,4.900,15.994
56114,1,32794,31957,3.284,4.800,15.763
56154,1,32780,31927,3.284,4.800,15.763
56194,1,32763,31924,3.276,5.000,16.380
56234,1,32784,31959,3.276,5.000,16.380
56274,1,32836,32044,3.276,5.000,16.380
56314,1,32858,32084,3.280,4.500,14.760
56354,1,32854,32076,3.280,4.500,14.760
56394,1,32853,32088,3.276,7.400,24.242
56434,1,32899,32155,3.276,7.400,24.242
56474,1,32917,32183,3.276,7.400,24.242
56514,1,32856,32053,3.284,4.700,15.435
56554,1,32733,31849,3.284,4.700,15.435
56594,1,32698,31801,3.264,4.900,15.994
56634,1,32723,31822,3.264,4.900,15.994
56674,1,32756,31889,3.264,4.900,15.994
56714,1,32803,31959,3.268,4.000,13.072
56754,1,32834,32017,3.268,4.000,13.072
56794,1,32817,32020,3.276,7.500,24.570
56834,1,32809,31980,3.276,7.500,24.570
56874,1,32809,31962,3.276,7.500,24.570
56914,1,32798,31943,3.280,4.100,13.448
56954,1,32813,31961,3.280,4.100,13.448
56994,1,32826,31995,3.284,4.700,15.435
57034,1,32849,32045,3.284,4.700,15.435
57074,1,32864,32070,3.284,4.700,15.435
57114,1,32877,32072,3.284,4.600,15.106
57154,1,32798,31932,3.284,4.600,15.106
57194,1,32691,31733,3.280,5.000,16.400
57234,1,32653,31688,3.280,5.000,16.400
57274,1,32682,31723,3.280,5.000,16.400
57314,1,32713,31778,3.284,4.600,15.106
57354,1,32740,31847,3.284,4.600,15.106
57394,1,32752,31867,3.276,4.400,14.414
57434,1,32745,31857,3.276,4.400,14.414
57474,1,32720,31830,3.276,4.400,14.414
57514,1,32714,31817,3.284,4.400,14.450
57554,1,32737,31851,3.284,4.400,14.450
57594,1,32766,31907,3.284,6.600,21.674
57634,1,32787,31940,3.284,6.600,21.674
57674,1,32802,31979,3.284,6.600,21.674
57714,1,32813,32003,3.284,5.200,17.077
57754,1,32804,31989,3.284,5.200,17.077
57794,1,32697,31802,3.280,5.000,16.400
57834,1,32621,31638,3.280,5.000,16.400
57874,1,32631,31647,3.280,5.000,16.400
57914,1,32635,31682,3.268,4.500,14.706
57954,1,32662,31723,3.268,4.500,14.706
57994,1,32674,31778,3.280,4.600,15.088
58034,1,32693,31787,3.280,4.600,15.088
58074,1,32686,31769,3.280,4.600,15.088
58114,1,32668,31748,3.280,4.500,14.760
58154,1,32670,31759,3.280,4.500,14.760
58194,1,32698,31792,3.280,6.200,20.336
58234,1,32728,31851,3.280,6.200,20.336
58274,1,32754,31873,3.280,6.200,20.336
58314,1,32765,31925,3.280,4.800,15.744
58354,1,32781,31962,3.280,4.800,15.744
58394,1,32783,31961,3.268,4.600,15.033
58434,1,32700,31776,3.268,4.600,15.033
58474,1,32614,31637,3.268,4.600,15.033
58514,1,32609,31631,3.276,4.500,14.742
58554,1,32644,31707,3.276,4.500,14.742
58595,1,32684,31748,3.280,4.900,16.072
58635,1,32703,31818,3.280,4.900,16.072
58675,1,32732,31878,3.280,4.900,16.072
58714,1,32741,31874,3.280,4.200,13.776
58754,1,32731,31881,3.280,4.200,13.776
58794,1,32754,31887,3.268,5.700,18.628
58834,1,32754,31923,3.268,5.700,18.628
58874,1,32776,31965,3.268,5.700,18.628
58915,1,32808,32014,3.284,5.100,16.748
58955,1,32822,32035,3.284,5.100,16.748
58994,1,32832,32035,3.268,4.500,14.706
59035,1,32839,32045,3.268,4.500,14.706
59075,1,32773,31903,3.268,4.500,14.706
59115,1,32670,31720,3.276,4.600,15.070
59155,1,32634,31677,3.276,4.600,15.070
59195,1,32655,31687,3.280,8.200,26.896
59235,1,32677,31753,3.280,8.200,26.896
59275,1,32736,31848,3.280,8.200,26.896
59315,1,32755,31904,3.280,4.300,14.104
59355,1,32761,31931,3.280,4.300,14.104
59395,1,32764,31913,3.264,5.000,16.320
59435,1,32768,31911,3.264,5.000,16.320
59475,1,32775,31917,3.264,5.000,16.320
59515,1,32800,31970,3.260,4.800,15.648
59555,1,32806,31987,3.260,4.800,15.648
59595,1,32806,32013,3.268,4.800,15.686
59635,1,32853,32058,3.268,4.800,15.686
59675,1,32866,32095,3.268,4.800,15.686
59715,1,32852,32046,3.280,4.200,13.776
59755,1,32740,31859,3.280,4.200,13.776
59795,1,32679,31751,3.280,8.100,26.568
59835,1,32715,31798,3.280,8.100,26.568
59875,1,32771,31889,3.280,8.100,26.568
59915,1,32817,31976,3.280,4.900,16.072
59955,1,32860,32065,3.280,4.900,16.072
59995,1,32866,32084,3.264,4.800,15.667
60035,1,32862,32050,3.264,4.800,15.667
60075,1,32850,32031,3.264,4.800,15.667
60115,1,32853,32026,3.284,5.000,16.420
60155,1,32865,32054,3.284,5.000,16.420
60195,1,32892,32071,3.280,4.700,15.416
60235,1,32890,32098,3.280,4.700,15.416
60275,1,32891,32119,3.280,4.700,15.416
60315,1,32919,32138,3.280,4.200,13.776
60355,1,32898,32075,3.280,4.200,13.776
60395,1,32774,31847,3.280,4.600,15.088
60435,1,32709,31768,3.280,4.600,15.088
60475,1,32724,31789,3.280,4.600,15.088
60515,1,32754,31859,3.280,4.400,14.432
60555,1,32786,31934,3.280,4.400,14.432
60595,1,32819,31982,3.284,4.700,15.435
60635,1,32818,31998,3.284,4.700,15.435
60675,1,32805,31979,3.284,4.700,15.435
60715,1,32788,31942,3.284,4.700,15.435
60755,1,32775,31936,3.284,4.700,15.435
60795,1,32794,31937,3.276,4.700,15.397
60835,1,32794,31975,3.276,4.700,15.397
